sentence_id,l1,cefr,cefr_numeric,topic,grade,wordcount,nationality,text,target_word
698,French,A2,2.0,Writing a movie plot,90.0,79.0,fr,"Subject: Summary of the meeting I'm writting you to summerize my last meeting with Mr Bambuc, about the organization of our futur events. First, We could have the meeting room number 5 to receive out colleagues from Paris. The room will be available from 9:00 to 17:00 o'clock. Next, the compagny seminar will take place in London, in September. At last, tkanks to be here for all of you, Monday 18th to welcome our new sales director. Thanks, Tom",place
698,French,A2,2.0,Writing a movie plot,90.0,79.0,fr,"Subject: Summary of the meeting I'm writting you to summerize my last meeting with Mr Bambuc, about the organization of our futur events. First, We could have the meeting room number 5 to receive out colleagues from Paris. The room will be available from 9:00 to 17:00 o'clock. Next, the compagny seminar will take place in London, in September. At last, tkanks to be here for all of you, Monday 18th to welcome our new sales director. Thanks, Tom",receive
700,French,A2,2.0,Summarizing a story,90.0,64.0,fr,"I like to wear comfortable clothes. I'd rather wear cotton or wool than polyester. I don't keep up with trends. I love natural colors like white, beige, blue and Brown. One of my favourite outfits is a large, blue, cotton T-shirt with a loose, old jean and beige, leather sneakers. But to work, I have to wear formal clothes not far to casual.",large
711,French,A2,2.0,Writing a holiday postcard,95.0,44.0,fr,"I live in the famous ""c'te d'azur"", south of France. The weather is really good. It is almost always sunny and the beaches are beautiful. We are between the Mediterranean Sea and the moutains. Generally, the tourists love the different landscapes of this place.",place
714,French,A2,2.0,Writing about what you do,95.0,39.0,fr,"Next Saturday night , there is going to be a concert ""Jocelyne Berouard"".  She will sing all her songs in the big place of the Atrium in Fort-de-France.  The concert starts at 8p.m.. Admission is 30 euros.",place
719,French,A2,2.0,Writing an email of advice,90.0,62.0,fr,"YMC is a kind of game which take place in my country.You have to figth million of angry.You have to put your finger on your spaceship.If you hold your finger for one second, your spaceship flies.if you hold it for two, your spaceships shoots. If you hold your finger a long time , you get the door of destruction .",place
723,French,A2,2.0,Planning to attend a music festival,80.0,59.0,fr,I've travelled in a different kind of countries. My favorite on is the un ited states of america. Because this trip has been a very good to improve my english and my knowlege about america. My second best country that i visit is sardaigne island witch is a beautifull place with a very gorgeos beach where you can enjoy...,place
723,French,A2,2.0,Planning to attend a music festival,80.0,59.0,fr,I've travelled in a different kind of countries. My favorite on is the un ited states of america. Because this trip has been a very good to improve my english and my knowlege about america. My second best country that i visit is sardaigne island witch is a beautifull place with a very gorgeos beach where you can enjoy...,state
724,French,A2,2.0,Writing about what you do,90.0,37.0,fr,"The next Tuesday at 8:30 pm, there is an humoristic theater on the Theatre du gymnase in Paris. The play is about lovers and will be performed by Sabrina Ouzani and Oumar Diaw. The admission is 13.",perform
730,French,A2,2.0,Creating an office dress code,80.0,101.0,fr,"When I began to work in companies, I worked for a little company who build houses, this company had everything to become a huge business. But the manager was dreadful and stupid. So we had two choices : One of the possibility was we listened him but we also made in danger the business and therefore our jobs. To my mind, the only way to solve this problem was to meet our boss in order to he fire our manager, and he hire a new brilliant manager. And, fortunately, this is what he did. And this little company became a big business.",therefore
738,French,A2,2.0,Writing about what you like doing,95.0,66.0,fr,"I was born in Paris. When I was eighteen, I moved out of my parents 's house and I went to leave in Grenoble with my boyfriend.  After two years in the University, I graduated.  I got my first car when I began to work in a primary school. I had my first child seven years later. Now, I have two boys and a new husband !",primary
739,French,A2,2.0,Writing on the family blog,80.0,73.0,fr,"I know we have to cut expenses. As a result, I propose to move the office building in a cheaper location. The advantage is that is not lay off. One con is the equipment, I'm worried about moving it.  I think, the staff will be enjoyed because the new offices will be more modern and too a bigger kitchen.  One  desavantage is far from downtown but this new place is near of subway.",place
740,French,A2,2.0,Writing about what you do,95.0,31.0,fr,On saturday a rock band are going to perform on the town place. It's free for children and 5$ for adults. The show beguine at 10 pm and finish at midnight.,perform
740,French,A2,2.0,Writing about what you do,95.0,31.0,fr,On saturday a rock band are going to perform on the town place. It's free for children and 5$ for adults. The show beguine at 10 pm and finish at midnight.,place
741,French,A2,2.0,Writing a holiday postcard,90.0,55.0,fr,"hello, i'm Hugues and i live in France. I live in the north contryside of France where world wars takes place. There are lots of forest and i usually see boars, roes and hares. The contryside is very green in summer and i can ride my bike for a long time but it's very hilly.",place
742,French,A2,2.0,Writing a holiday postcard,95.0,58.0,fr,"My name is Naoko. I would talk about my birthplace, Fukushima, in Japan. This city, famous now for the nuclear accidents has however a wonderful nature. I'd suggest you hike the ""small Mount Fuji"",  wearing a beautiful white ""hat"" of snow. The lake near this mountain is also wonderful. There is a lot of white and black swans.",however
743,French,A2,2.0,Writing about what you do,95.0,41.0,fr,"On saturday 20th, the musical band section d'assaut will perform at Bercy in Paris. This concert will be for their new album. Admission is $20 for everyone,  you could find the ticket at Fnac, Virgine and on line. www.%%parisbercy.fr",perform
751,French,A2,2.0,Writing on the family blog,95.0,73.0,fr,"I am proposing a team building session as a way to improve employee morale. Our staff is the most important and I concerned about the working environment.  I think that a team building meeting can really help us. The biggest advantage is obvious, the opportunity to meet people in a different context to improve communication. The disadvantage is the cost for the event, but I suggest that we discuss about that next week.",discuss
